CO_ANO;CO_MES;SH4;CO_PAIS;SG_UF_MUN;CO_MUN;KG_LIQUIDO;VL_FOB
2021;7;2204;676;RO;1100205;65025;111845
2021;11;2204;351;PR;4118204;60;156
2021;5;2204;137;SP;3448500;8;24
2021;2;2204;607;SP;3448500;162;114
2021;12;2204;97;RS;4302105;7200;20915
2021;4;2204;467;SC;4216206;9;27
2021;9;2204;372;PR;4118204;67;151
2021;1;2204;607;SP;3448500;97;239
2021;11;2204;77;SP;3448500;7;24
2021;11;2204;351;MA;2111201;30;181
2021;1;2204;351;MA;2111201;6;10
2021;6;2204;351;SC;4216206;8;69
2021;11;2204;741;RS;4314902;18;123
2021;9;2204;434;PR;4118204;73;109
2021;5;2204;160;ES;3205200;66;761
2021;7;2204;573;RS;4315602;5;17
2021;2;2204;434;ES;3205200;46;192
2021;10;2204;858;SP;3448500;72;208
2021;10;2204;776;SP;3450704;15;63
2021;8;2204;351;CE;2304400;29;114
2021;7;2204;628;RS;4308607;49;368
2021;5;2204;476;PA;1506807;5;24
2021;11;2204;13;AL;2704302;11;46
2021;9;2204;476;PA;1506807;3;15
2021;9;2204;580;MA;2111201;41;68
2021;9;2204;607;SP;3448500;3;7
2021;11;2204;81;SP;3448500;1;28
2021;9;2204;628;SC;4216206;24;35
2021;8;2204;476;MA;2109452;21;277
2021;12;2204;580;MA;2111201;101;160
2021;9;2204;476;AP;1600600;3;19
2021;3;2204;476;ES;3205200;94;400
2021;11;2204;399;MA;2111300;3;28
2021;2;2204;580;SC;4216206;30;178
2021;7;2204;80;SP;3448500;80;768
2021;10;2204;741;ES;3205309;24;119
2021;11;2204;476;BA;2927408;7;74
2021;7;2204;467;SP;3448500;258;1047
2021;4;2204;467;ES;3205309;40;166
2021;2;2204;160;AL;2704302;78;293
2021;9;2204;741;CE;2304400;12;48
2021;9;2204;741;ES;3205200;84;263
2021;11;2204;235;RS;4308201;664;1139
2021;6;2204;580;ES;3205309;129;507
2021;12;2204;476;SP;3448500;91;399
2021;6;2204;434;ES;3205200;57;271
2021;11;2204;163;SP;3448500;17;101
2021;9;2204;586;MS;5206606;526948;452254
2021;11;2204;160;SP;3448500;100;569
2021;3;2204;741;SP;3448500;91;226
2021;3;2204;476;PR;4118204;51;92
2021;10;2204;628;RS;4302105;18009;85963
2021;5;2204;476;RS;4315602;26;77
2021;7;2204;476;PE;2611606;11;78
2021;10;2204;476;SP;3448500;103;464
2021;8;2204;23;SP;3448500;8;99
2021;4;2204;628;SC;4219309;12;110
2021;12;2204;43;RJ;3304557;71;55
2021;8;2204;434;ES;3205200;180;490
2021;8;2204;77;SP;3448500;103;407
2021;8;2204;741;SP;3448500;133;528
2021;7;2204;160;ES;3205309;1;5
2021;10;2204;137;SP;3448500;1;5
2021;12;2204;351;MA;2111201;2;20
2021;9;2204;580;AL;2704302;9;6
2021;6;2204;467;ES;3205309;19;46
2021;12;2204;538;RS;4315602;43;313
2021;11;2204;628;ES;3205309;40;124
2021;12;2204;434;MA;2111201;37;296
2021;1;2204;607;RS;4315602;9;23
2021;2;2204;399;RJ;3304557;150;475
2021;8;2204;232;ES;3205309;0;4
2021;1;2204;628;RJ;3304557;1;18
2021;2;2204;580;PR;4118204;174;680
2021;6;2204;351;ES;3205200;23;74
2021;11;2204;77;RS;4315602;23;51
2021;2;2204;580;ES;3205309;41;130
2021;2;2204;467;ES;3205309;9;29
2021;4;2204;476;SC;4216206;12;43
2021;2;2204;301;SP;3448500;10;27
2021;6;2204;351;RS;4315602;207;416
2021;5;2204;476;MA;2111300;131;221
2021;4;2204;467;SP;3448500;63;197
2021;8;2204;467;MA;2111300;41;34
2021;8;2204;434;CE;2304400;1;8
2021;7;2204;351;PA;1506807;14;60
2021;2;2204;434;SC;4202404;8;27
2021;6;2204;434;SC;4202404;6;24
2021;7;2204;434;ES;3205309;5;15
2021;8;2204;386;RS;4302105;720;3786
2021;4;2204;580;CE;2304400;5;14
2021;7;2204;573;SP;3405708;233;564
2021;7;2204;628;PA;1506807;23;113
2021;7;2204;586;RS;4305108;29528;18441
2021;9;2204;580;RJ;3304557;42;38
2021;7;2204;190;SP;3448500;4;10
2021;11;2204;434;BA;2927408;12;58
2021;2;2204;87;ES;3205200;9;90
2021;3;2204;705;SP;3448500;8;48
2021;11;2204;538;RS;4315602;9;65
2021;8;2204;580;ES;3205200;141;331
2021;6;2204;467;SC;4216206;115;216
2021;2;2204;476;SP;3448500;221;791
2021;1;2204;580;SP;3448500;165;648
2021;6;2204;351;MA;2111201;4;56
2021;12;2204;476;ES;3205200;80;231
2021;5;2204;607;RJ;3304557;46;243
2021;7;2204;434;RS;4315602;43;136
2021;3;2204;850;RS;4308201;17595;23214
2021;6;2204;586;RS;4308201;277812;434200
2021;6;2204;676;RO;1100205;65025;111845
2021;12;2204;351;SP;3448500;129;410
2021;9;2204;767;SC;4216206;10;17
2021;8;2204;160;SP;3448500;48;128
2021;12;2204;580;RS;4315602;254;320
2021;12;2204;580;RJ;3304557;5;29
2021;8;2204;23;RJ;3304557;42;265
2021;12;2204;301;PE;2607901;40;267
2021;9;2204;573;SP;3430300;76;228
2021;1;2204;538;MA;2111300;22;52
2021;5;2204;434;BA;2927408;1;11
2021;4;2204;476;SP;3448500;12;81
2021;6;2204;476;PA;1506807;18;71
2021;9;2204;538;BA;2927408;18;137
2021;7;2204;351;MA;2111300;76;282
2021;9;2204;628;SP;3405708;59;273
2021;8;2204;163;MA;2111300;25;57
2021;6;2204;434;MA;2111300;43;84
2021;9;2204;476;ES;3205200;28;86
2021;6;2204;337;RR;1400100;268;993
2021;9;2204;160;SP;3448500;22;98
2021;11;2204;528;RS;4308201;12510;19182
2021;4;2204;580;PA;1506807;4;17
2021;11;2204;158;SP;3450308;7;1
2021;1;2204;267;SP;3448500;5;9
2021;4;2204;741;ES;3205309;35;216
2021;1;2204;69;RS;4302105;10;62
2021;3;2204;351;SC;4216206;209;282
2021;8;2204;43;SP;3448500;21;58
2021;8;2204;580;MA;2109452;18;204
2021;9;2204;399;SP;3448500;28;78
2021;10;2204;160;ES;3205309;27;175
2021;10;2204;337;RR;1400100;232;1082
2021;1;2204;476;SC;4216206;4;23
2021;9;2204;586;RS;4308201;280650;378295
2021;8;2204;249;RS;4308201;7380;13340
2021;3;2204;580;PR;4118204;97;198
2021;9;2204;607;SP;3425904;342;2572
2021;1;2204;767;PA;1501402;4;9
2021;8;2204;580;ES;3205309;109;317
2021;9;2204;351;AL;2704302;2;37
2021;2;2204;351;PR;4118204;109;278
2021;5;2204;586;MS;5206606;203875;169139
2021;7;2204;580;ES;3205309;246;761
2021;5;2204;467;RJ;3304557;8;31
2021;5;2204;43;SP;3448500;33;129
2021;2;2204;267;SP;3448500;9;22
2021;7;2204;580;MA;2111300;167;499
2021;3;2204;434;MA;2111300;97;196
2021;9;2204;776;SP;3450704;10;48
2021;6;2204;586;MS;5206606;421197;368270
2021;9;2204;476;PR;4118204;121;332
2021;8;2204;361;PE;2611606;11;77
2021;4;2204;580;ES;3205200;2;7
2021;12;2204;275;RS;4302105;1211;6107
2021;4;2204;476;RJ;3303302;49;271
2021;4;2204;628;RS;4308607;36;191
2021;5;2204;351;RS;4315602;24;146
2021;7;2204;607;SP;3448500;43;294
2021;4;2204;580;SC;4216206;391;773
2021;4;2204;23;RS;4315602;26;26
2021;9;2204;23;MA;2111300;18;46
2021;11;2204;249;SP;3425904;23580;29204
2021;1;2204;476;PR;4118204;186;888
2021;11;2204;538;PE;2611606;23;280
2021;4;2204;399;AL;2704302;16;122
2021;11;2204;476;MA;2111300;40;112
2021;7;2204;399;RS;4315602;76;55
2021;11;2204;580;PR;4118204;186;310
2021;12;2204;351;ES;3205309;5;21
2021;7;2204;351;RS;4302105;6465;16506
2021;4;2204;77;SC;4216206;19;58
2021;3;2204;467;MA;2111300;18;92
2021;5;2204;23;RS;4307906;1836;4765
2021;1;2204;586;MS;5206606;18438;20009
2021;12;2204;431;SP;3425904;540;1930
2021;2;2204;476;PR;4118204;43;108
2021;6;2204;580;RS;4315602;64;340
2021;3;2204;628;SP;3415186;16;16
2021;1;2204;77;MA;2111300;12;21
2021;8;2204;190;MA;2111300;14;35
2021;6;2204;375;AL;2704302;36;208
2021;1;2204;351;MA;2111300;70;150
2021;9;2204;741;BA;2927408;12;371
2021;6;2204;741;RS;4315602;30;112
2021;11;2204;580;RJ;3304557;4;46
2021;6;2204;301;AL;2704302;1;2
2021;5;2204;351;RJ;3304557;32;124
2021;7;2204;741;ES;3205309;68;602
2021;4;2204;267;MA;2111300;142;217
2021;6;2204;163;PA;1506807;4;27
2021;9;2204;476;MA;2111300;43;153
2021;5;2204;399;RJ;3304557;0;145
2021;12;2204;573;SP;3450308;1159;2660
2021;4;2204;538;SP;3448500;728;3568
2021;9;2204;163;MA;2111300;125;574
2021;9;2204;538;MA;2111300;12;40
2021;6;2204;160;ES;3205309;49;225
2021;9;2204;43;SP;3448500;21;59
2021;9;2204;467;SP;3448500;190;1489
2021;3;2204;476;PE;2611606;2;14
2021;4;2204;628;SP;3450308;18;104
2021;11;2204;476;ES;3205200;77;282
2021;1;2204;190;MA;2111300;23;58
2021;9;2204;249;SP;3425904;11106;11959
2021;2;2204;337;AM;1302603;192;354
2021;9;2204;580;SC;4216206;133;239
2021;8;2204;538;SP;3448500;5;43
2021;12;2204;741;PR;4118204;51;75
2021;8;2204;249;RS;4307906;5238;14202
2021;6;2204;434;PR;4118204;37;144
2021;12;2204;467;RS;4315602;83;173
2021;12;2204;160;ES;3205200;58;178
2021;4;2204;160;RS;4307906;3323;13440
2021;7;2204;434;SC;4202404;232;484
2021;10;2204;267;SP;3448500;18;132
2021;9;2204;776;SP;3448500;67;345
2021;8;2204;476;MA;2111300;25;270
2021;9;2204;249;RS;4302105;62648;179088
2021;10;2204;538;MA;2111300;27;347
2021;1;2204;628;ES;3205200;18;53
2021;12;2204;741;ES;3205200;52;197
2021;7;2204;161;AL;2704302;1;124
2021;8;2204;573;SP;3450308;81;194
2021;10;2204;43;ES;3205309;0;53
2021;11;2204;83;SP;3448500;3;20
2021;8;2204;776;SP;3450704;19;93
2021;9;2204;351;MA;2111300;178;420
2021;4;2204;169;RS;4308201;2268;4524
2021;12;2204;467;MA;2111300;9;31
2021;2;2204;467;PE;2611606;10;46
2021;4;2204;351;PR;4118204;111;310
2021;4;2204;97;SP;3425904;1080;1680
2021;5;2204;399;PA;1501402;13;83
2021;1;2204;301;RJ;3304557;20;59
2021;8;2204;77;RS;4315602;71;93
2021;11;2204;467;ES;3205200;19;68
2021;12;2204;434;SC;4216206;108;101
2021;1;2204;399;RS;4315602;46;42
2021;11;2204;337;AM;1302603;480;1144
2021;3;2204;467;ES;3205309;6;49
2021;2;2204;476;MA;2111300;46;161
2021;3;2204;741;MA;2111300;87;225
2021;7;2204;586;PR;4108304;24630;20468
2021;11;2204;628;SP;3454805;135;350
2021;5;2204;434;PR;4118204;59;110
2021;7;2204;351;PR;4118204;14;42
2021;8;2204;476;MA;2111201;9;127
2021;7;2204;628;MA;2111300;91;30
2021;9;2204;538;SP;3448500;125;404
2021;1;2204;301;MA;2111300;174;216
2021;8;2204;741;SC;4207304;23;109
2021;4;2204;434;PA;1506807;1;4
2021;12;2204;628;SP;3448500;165;624
2021;9;2204;434;MA;2111201;92;159
2021;6;2204;200;SP;3425904;11250;15314
2021;10;2204;77;BA;2919207;18;1323
2021;8;2204;97;RS;4308201;4770;6680
2021;8;2204;351;ES;3205309;31;239
2021;9;2204;434;SP;3448500;268;514
2021;3;2204;580;ES;3205309;28;177
2021;3;2204;580;ES;3205200;56;171
2021;9;2204;399;RJ;3304557;16;23
2021;7;2204;77;RS;4315602;98;175
2021;9;2204;200;RS;4302105;6526;24035
2021;10;2204;580;CE;2304400;17;47
2021;12;2204;163;ES;3205309;19;57
2021;9;2204;767;RS;4302105;968;11190
2021;3;2204;434;ES;3205309;114;205
2021;12;2204;467;SC;4216206;96;164
2021;8;2204;351;ES;3205200;45;144
2021;5;2204;580;MA;2111300;99;244
2021;12;2204;770;SP;3425904;1780;5674
2021;9;2204;791;RS;4302105;456;5988
2021;4;2204;434;PR;4118204;61;133
2021;10;2204;580;MA;2111300;23;44
2021;7;2204;476;SP;3448500;320;1197
2021;10;2204;77;SP;3448500;9;31
2021;8;2204;434;SP;3448500;225;968
2021;5;2204;580;ES;3205309;168;312
2021;11;2204;160;MA;2111300;64;67
2021;11;2204;341;SP;3425904;16200;22680
2021;4;2204;580;RS;4315602;76;167
2021;4;2204;741;SP;3448500;400;1142
2021;4;2204;399;RS;4315602;18;18
2021;6;2204;399;RS;4315602;95;101
2021;7;2204;160;AL;2704302;48;194
2021;4;2204;267;ES;3205200;27;46
2021;2;2204;160;MA;2111300;551;290
2021;12;2204;249;RS;4308201;23634;44430
2021;2;2204;580;MA;2111201;69;254
2021;1;2204;580;PR;4118204;3;6
2021;8;2204;351;SC;4216206;9;587
2021;1;2204;434;RS;4315602;3;9
2021;4;2204;275;SP;3415186;18;21
2021;5;2204;580;BA;2927408;12;25
2021;6;2204;741;SP;3448500;333;1266
2021;3;2204;476;MA;2111300;8;17
2021;7;2204;467;ES;3205309;6;27
2021;11;2204;43;BA;2927408;12;98
2021;8;2204;580;SC;4216206;163;233
2021;3;2204;580;SP;3448500;211;360
2021;8;2204;434;RS;4315602;35;106
2021;7;2204;351;ES;3205309;30;208
2021;9;2204;169;RS;4302105;5964;22704
2021;9;2204;43;CE;2304400;31;85
2021;1;2204;580;ES;3205309;19;54
2021;4;2204;351;SP;3448500;397;886
2021;5;2204;399;RS;4315602;53;91
2021;12;2204;607;MA;2111300;9;109
2021;4;2204;580;BA;2927408;9;20
2021;10;2204;476;ES;3205309;31;222
2021;6;2204;580;PR;4118204;69;154
2021;12;2204;741;ES;3205309;0;50
2021;12;2204;163;PR;4118204;26;49
2021;4;2204;434;ES;3205309;7;18
2021;8;2204;586;RS;4308201;223998;280616
2021;12;2204;301;PR;4118204;18;73
2021;6;2204;607;SP;3448500;110;257
2021;11;2204;476;RS;4315602;43;73
2021;3;2204;163;ES;3205200;14;47
2021;8;2204;77;SC;4216206;110;159
2021;7;2204;160;RJ;3304557;2;19
2021;3;2204;163;ES;3205309;63;320
2021;2;2204;77;PE;2607901;9;66
2021;12;2204;359;SP;3448500;32;111
2021;8;2204;351;RS;4315602;210;415
2021;2;2204;163;ES;3205200;18;49
2021;3;2204;341;RS;4302105;16875;22560
2021;10;2204;434;ES;3205200;1;3
2021;10;2204;476;SC;4216206;783;315
2021;5;2204;341;RS;4302105;16605;17446
2021;5;2204;160;RS;4302105;11437;63121
2021;5;2204;337;RR;1400100;48;252
2021;9;2204;434;RS;4315602;54;119
2021;9;2204;741;MA;2111300;87;103
2021;5;2204;351;MA;2111300;26;202
2021;12;2204;289;SP;3425904;90;150
2021;7;2204;434;PR;4118204;10;125
2021;7;2204;776;SP;3450704;10;54
2021;1;2204;301;RS;4315602;3;7
2021;6;2204;160;SC;4216206;1;12
2021;1;2204;23;SP;3448500;15;55
2021;4;2204;341;RS;4302105;14272;17172
2021;6;2204;351;PA;1506807;22;85
2021;6;2204;43;SP;3448500;13;44
2021;8;2204;580;MA;2111300;46;219
2021;4;2204;267;SP;3448500;9;59
2021;8;2204;580;MA;2111201;9;11
2021;9;2204;87;RS;4302105;450;3557
2021;6;2204;476;PA;1501402;12;75
2021;11;2204;160;PA;1501402;10;15
2021;6;2204;190;MA;2111300;2;5
2021;2;2204;160;PA;1506807;23;173
2021;4;2204;476;MA;2111300;24;83
2021;12;2204;580;PR;4118204;256;602
2021;12;2204;77;SP;3448500;111;745
2021;6;2204;628;SP;3448500;79;785
2021;12;2204;43;SC;4216206;45;69
2021;10;2204;163;MA;2111300;4;53
2021;1;2204;827;PA;1501402;16;43
2021;4;2204;434;RS;4315602;89;308
2021;8;2204;628;SP;3405708;117;593
2021;7;2204;580;SP;3448500;800;1764
2021;7;2204;77;SP;3448500;26;82
2021;10;2204;301;MA;2111300;38;75
2021;1;2204;77;SP;3448500;5;10
2021;6;2204;476;SC;4216206;238;427
2021;11;2204;160;ES;3205309;25;131
2021;3;2204;434;PA;1506807;23;139
2021;1;2204;476;MA;2111300;41;194
2021;1;2204;476;ES;3205309;48;111
2021;2;2204;77;SP;3448500;9;30
2021;3;2204;586;MS;5206606;147524;106463
2021;5;2204;434;RS;4315602;18;147
2021;8;2204;301;RS;4315602;3;10
2021;4;2204;137;ES;3205309;1;19
2021;1;2204;351;ES;3205200;111;418
2021;2;2204;160;SC;4216206;9;147
2021;2;2204;580;ES;3205200;27;81
2021;11;2204;351;ES;3205309;5;20
2021;11;2204;63;SC;4204608;6;13
2021;5;2204;580;RJ;3302403;21;102
2021;11;2204;399;ES;3205309;9;64
2021;4;2204;628;SP;3405708;106;295
2021;9;2204;163;SC;4216206;6;9
2021;6;2204;434;ES;3205309;39;235
2021;5;2204;434;MA;2111201;291;601
2021;11;2204;764;SP;3448500;23;74
2021;9;2204;160;MA;2111300;39;241
2021;5;2204;603;PE;2611606;4;14
2021;1;2204;163;BA;2927408;114;478
2021;6;2204;77;ES;3205200;36;110
2021;8;2204;341;SP;3425904;17460;24444
2021;3;2204;476;AM;1301902;8;64
2021;3;2204;467;BA;2927408;24;35
2021;5;2204;351;BA;2927408;69;219
2021;11;2204;741;SP;3448500;139;658
2021;10;2204;301;RS;4315602;45;141
2021;12;2204;580;ES;3205309;63;285
2021;5;2204;43;RJ;3304557;74;306
2021;5;2204;580;SC;4213005;16605;17528
2021;4;2204;434;MA;2111300;60;365
2021;6;2204;163;SC;4216206;27;48
2021;5;2204;735;SP;3425904;6750;14025
2021;7;2204;580;PR;4118204;223;610
2021;12;2204;586;PR;4108304;42801;39385
2021;10;2204;586;PR;4108304;24630;19134
2021;12;2204;538;SC;4216206;32;120
2021;5;2204;434;SP;3448500;286;1123
2021;2;2204;43;SP;3448500;168;299
2021;3;2204;467;SP;3448500;60;198
2021;9;2204;351;RJ;3302403;3;74
2021;8;2204;434;PR;4118204;31;77
2021;6;2204;154;PR;4118204;1;2
2021;6;2204;232;ES;3205200;43;175
2021;12;2204;351;PR;4118204;15;51
2021;3;2204;467;CE;2304400;34;131
2021;1;2204;301;ES;3205309;8;20
2021;1;2204;351;RS;4315602;10;42
2021;3;2204;351;PR;4118204;89;302
2021;7;2204;580;RJ;3304557;13;83
2021;10;2204;580;PA;1506807;2;6
2021;9;2204;580;SP;3448500;403;670
2021;12;2204;43;SP;3448500;42;189
2021;1;2204;628;SP;3448500;122;658
2021;3;2204;161;RS;4308607;903;3919
2021;10;2204;476;RJ;3304557;41;146
2021;11;2204;628;SP;3448500;85;268
2021;1;2204;580;BA;2927408;7;14
2021;12;2204;476;MA;2111300;147;464
2021;10;2204;163;BA;2927408;5;29
2021;3;2204;741;ES;3205200;14;52
2021;10;2204;741;RS;4315602;133;298
2021;12;2204;476;RJ;3303302;6;301
2021;5;2204;249;RS;4302105;159009;411976
2021;10;2204;467;RS;4315602;11;25
2021;6;2204;467;RJ;3302403;19;137
2021;9;2204;77;SC;4216206;32;56
2021;9;2204;154;SP;3418800;4;250
2021;10;2204;538;SP;3448500;36;333
2021;1;2204;434;MA;2111201;10;74
2021;7;2204;741;SC;4216206;26;37
2021;2;2204;573;CE;2304400;18;97
2021;1;2204;160;ES;3205200;22;88
2021;5;2204;467;CE;2304400;28;92
2021;10;2204;232;PR;4118204;9;25
2021;6;2204;43;ES;3205200;32;119
2021;11;2204;351;RS;4315602;72;295
2021;11;2204;476;MA;2109452;20;96
2021;9;2204;476;CE;2304400;9;44
2021;6;2204;476;BA;2927408;152;550
2021;12;2204;741;SP;3448500;200;618
2021;4;2204;476;PA;1506807;18;94
2021;5;2204;476;SP;3448500;1404;1235
2021;10;2204;580;ES;3205309;26;60
2021;2;2204;434;ES;3205309;9;261
2021;7;2204;160;ES;3205200;119;368
2021;8;2204;249;RS;4305587;12;234
2021;4;2204;580;ES;3205309;170;698
2021;12;2204;351;SC;4216206;60;97
2021;7;2204;77;MA;2111300;4;9
2021;1;2204;580;ES;3205200;118;400
2021;5;2204;80;SP;3448500;200;31
2021;5;2204;434;ES;3205200;15;48
2021;3;2204;741;ES;3205309;65;264
2021;6;2204;628;RS;4300570;1173;9230
2021;11;2204;127;SP;3450308;18;136
2021;8;2204;43;RJ;3304557;31;128
2021;4;2204;628;RS;4302105;135;1213
2021;3;2204;476;MA;2109452;24;96
2021;7;2204;249;RJ;3304557;22;388
2021;11;2204;351;ES;3205200;9;33
2021;10;2204;434;RJ;3304557;2;6
2021;12;2204;267;SP;3448500;75;333
2021;11;2204;249;SC;4207304;2;9
2021;5;2204;573;BA;2927408;12;34
2021;10;2204;476;MA;2111300;39;124
2021;11;2204;351;RJ;3304557;26;153
2021;10;2204;467;AM;1301902;2;10
2021;7;2204;741;SP;3448500;9;38
2021;8;2204;351;MA;2111201;38;183
2021;10;2204;163;SC;4216206;4;2
2021;5;2204;580;CE;2304400;18;42
2021;12;2204;163;SC;4216206;48;84
2021;3;2204;249;RS;4302105;60250;150360
2021;11;2204;351;SC;4216206;176;228
2021;5;2204;351;SC;4216206;74;98
2021;3;2204;628;SP;3448500;175;578
2021;9;2204;351;MA;2111201;22;81
2021;7;2204;163;MA;2111300;4;14
2021;10;2204;767;SP;3449904;12;53
2021;1;2204;163;SP;3448500;62;167
2021;9;2204;301;RJ;3302403;1;8
2021;5;2204;607;MG;3106200;660;1887
2021;11;2204;538;BA;2927408;18;303
2021;7;2204;741;MA;2111300;77;153
2021;12;2204;767;SP;3418800;272;146
2022;5;2204;467;RS;4315602;27;99
2022;4;2204;434;SC;4216206;88;211
2022;10;2204;97;SP;3425904;900;1170
2022;9;2204;580;RJ;3304557;71;264
2022;8;2204;399;RS;4302105;16945;51283
2022;3;2204;467;AM;1301902;4;20
2022;11;2204;160;SP;3425904;948;5460
2022;9;2204;163;ES;3205309;61;145
2022;1;2204;337;AM;1302603;90;236
2022;8;2204;434;PR;4118204;104;183
2022;4;2204;476;SC;4216206;115;230
2022;6;2204;586;RS;4308201;487008;713377
2022;4;2204;676;RS;4302105;1980;11880
2022;8;2204;580;SP;3448500;633;2842
2022;6;2204;476;ES;3205309;62;330
2022;3;2204;827;PR;4118204;73;34
2022;1;2204;77;PR;4118204;6;18
2022;12;2204;580;CE;2304400;2;11
2022;5;2204;741;MA;2111300;1;5
2022;1;2204;249;RS;4302105;46031;117764
2022;2;2204;741;PR;4118204;56;81
2022;4;2204;351;ES;3205309;94;379
2022;6;2204;301;SP;3448500;10;87
2022;5;2204;163;PA;1501402;64;243
2022;2;2204;476;MA;2111201;37;456
2022;10;2204;434;MA;2111300;3;34
2022;2;2204;81;ES;3205309;5;21
2022;3;2204;580;RS;4315602;202;449
2022;3;2204;580;MA;2111201;17;67
2022;7;2204;434;RS;4315602;99;142
2022;9;2204;169;RS;4308607;22397;60496
2022;6;2204;83;SC;4216206;44;87
2022;8;2204;97;SP;3425904;900;1182
2022;12;2204;399;SC;4216206;41;115
2022;9;2204;301;ES;3205309;12;45
2022;10;2204;741;CE;2304400;36;205
2022;12;2204;467;SC;4216206;5;12
2022;4;2204;163;SC;4216206;9;18
2022;10;2204;580;MA;2111201;38;44
2022;5;2204;827;PR;4118204;255;276
2022;11;2204;741;MA;2111300;20;201
2022;6;2204;351;MA;2111201;22;111
2022;12;2204;434;SC;4216206;9;92
2022;9;2204;741;ES;3205309;22;99
2022;5;2204;467;SC;4216206;1;2
2022;1;2204;351;MA;2111300;22;254
2022;11;2204;434;RJ;3304557;16;66
2022;8;2204;580;RS;4314902;5;35
2022;7;2204;137;RS;4315602;11;40
2022;8;2204;467;MA;2111300;40;103
2022;6;2204;741;PA;1506807;6;35
2022;5;2204;249;RS;4302105;27227;78311
2022;4;2204;741;SP;3448500;86;225
2022;3;2204;580;BA;2927408;48;288
2022;8;2204;845;PR;4108304;4996;28384
2022;10;2204;163;PR;4118204;10;28
2022;5;2204;434;PA;1506807;1;11
2022;7;2204;476;SP;3448500;258;1763
2022;12;2204;160;RS;4302105;22463;97635
2022;12;2204;476;SP;3448500;171;1053
2022;12;2204;580;SP;3448500;93;817
2022;12;2204;476;MA;2111300;129;293
2022;4;2204;77;PR;4118204;3;15
2022;12;2204;163;SP;3448500;16;46
2022;7;2204;160;SP;3450308;2;14
2022;12;2204;434;MA;2111300;129;351
2022;7;2204;160;PR;4118204;60;104
2022;6;2204;573;RS;4302105;451;9124
2022;9;2204;165;SC;4216206;26;60
2022;10;2204;476;SC;4216206;48;133
2022;9;2204;467;SC;4216206;46;92
2022;6;2204;586;MS;5206606;39993;58070
2022;11;2204;249;RS;4314548;4275;25602
2022;8;2204;580;SC;4216206;120;211
2022;4;2204;741;SC;4207502;410;4826
2022;9;2204;580;RS;4315602;89;193
2022;4;2204;361;SP;3448500;4;17
2022;10;2204;467;RJ;3302403;36;270
2022;11;2204;467;SP;3448500;202;981
2022;3;2204;80;SP;3448500;5;29
2022;8;2204;80;ES;3205309;499;378
2022;2;2204;351;AL;2704302;11;151
2022;8;2204;434;RJ;3303302;1;15
2022;6;2204;741;MA;2111300;21;102
2022;12;2204;628;SP;3448500;37;123
2022;8;2204;741;MA;2111300;28;181
2022;3;2204;249;RS;4307906;13068;21384
2022;11;2204;163;PR;4118204;4;7
2022;9;2204;476;MA;2111300;28;72
2022;5;2204;467;RJ;3304557;87;328
2022;7;2204;538;ES;3205200;7;19
2022;2;2204;776;MA;2111300;218;569
2022;5;2204;538;SP;3448500;26;169
2022;7;2204;586;PR;4108304;20;409
2022;12;2204;351;ES;3205200;36;145
2022;8;2204;160;RS;4315602;19;23
2022;3;2204;476;BA;2927408;71;432
2022;6;2204;476;PR;4118204;14;109
2022;10;2204;372;PR;4118204;23;53
2022;11;2204;538;RS;4315602;6;26
2022;3;2204;163;MA;2111300;6;8
2022;5;2204;827;PA;1501402;2;17
2022;8;2204;361;MA;2111300;176;418
2022;3;2204;351;BA;2927408;5;30
2022;8;2204;83;SC;4216206;10;39
2022;10;2204;476;MA;2111300;240;679
2022;7;2204;476;SC;4216206;84;152
2022;2;2204;573;SP;3450308;1275;2883
2022;8;2204;741;SC;4216206;7;30
2022;11;2204;767;SP;3448500;45;243
2022;6;2204;169;SP;3425904;4500;7000
2022;7;2204;399;RS;4302105;11807;24175
2022;9;2204;301;SP;3448500;3;8
2022;5;2204;434;SC;4202404;124;299
2022;11;2204;289;SP;3425904;12600;18543
2022;9;2204;163;SC;4216206;12;22
2022;5;2204;351;ES;3205309;107;529
2022;6;2204;741;SP;3448500;54;572
2022;10;2204;434;ES;3205309;68;824
2022;12;2204;351;BA;2927408;26;476
2022;3;2204;163;RS;4315602;4;8
2022;2;2204;580;SP;3448500;749;2378
2022;8;2204;467;RS;4302105;474;3240
2022;6;2204;607;SP;3448500;107;209
2022;5;2204;160;SP;3448500;26;436
2022;10;2204;476;RJ;3303302;24;112
2022;8;2204;80;SP;3448500;294;1525
2022;7;2204;301;MA;2111300;3;10
2022;8;2204;476;ES;3205309;40;162
2022;5;2204;580;PR;4125506;2605;41759
2022;2;2204;776;BA;2927408;24;90
2022;5;2204;351;RS;4315602;68;111
2022;6;2204;467;SP;3448500;118;441
2022;11;2204;741;SP;3448500;90;858
2022;1;2204;741;RS;4315602;67;112
2022;3;2204;434;MA;2111201;320;813
2022;7;2204;160;RS;4307906;1620;3240
2022;12;2204;467;PR;4118204;11;32
2022;10;2204;538;MA;2111300;12;68
2022;3;2204;341;RS;4302105;7989;10680
2022;3;2204;628;MG;3107109;42;749
2022;11;2204;289;RS;4302105;5624;24088
2022;5;2204;528;SP;3425904;6705;32586
2022;7;2204;434;BA;2927408;41;127
2022;12;2204;160;SP;3450308;206;606
2022;7;2204;586;SP;3448500;15696;17973
