CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,CO_SH
2005,3,22042100,17,399,RS,1,1010500,9795,8895,8865,2204
2005,6,22043000,17,169,RS,1,1010500,800,8000,11200,2204
2005,11,22042900,17,386,PE,1,517600,9900,17741,23756,2204
2005,9,22041010,17,337,ZN,4,260100,30,131,219,2204
2005,3,22042100,17,337,ZN,4,260100,3772,20165,16734,2204
2005,10,22042900,17,586,PR,7,145300,10465,10465,6397,2204
2005,4,22042900,17,399,RS,1,1010500,26000,25765,13334,2204
2005,4,22042900,17,386,PE,1,417800,1100,17820,26400,2204
2005,1,22042900,17,573,PE,1,417800,2200,17688,22385,2204
2005,7,22042100,17,586,RS,7,910600,163365,163365,53078,2204
2005,2,22042100,17,249,RS,1,1010500,14886,18572,30313,2204
2005,10,22041090,17,399,RS,1,1010500,900,900,2380,2204
2005,8,22042900,17,249,RS,1,1010500,10368,10368,10330,2204
