CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,CO_SH
2016,8,22042100,17,770,SP,1,817800,900,900,1375,2204
2016,2,22042100,17,445,RS,1,817800,810,810,4058,2204
2016,10,22041010,17,586,RS,7,145300,112,112,1235,2204
2016,4,22041010,17,190,RS,4,817700,26,20,77,2204
2016,11,22041010,17,351,RS,1,817800,45,45,600,2204
2016,8,22042100,17,399,RS,1,1017700,7965,7965,14510,2204
2016,3,22041010,17,399,RS,1,1017700,900,900,2200,2204
2016,11,22042100,17,149,RS,1,1017700,4320,4320,18104,2204
2016,12,22042911,17,586,PR,7,145300,4140,4665,6756,2204
2016,12,22042100,17,628,SC,1,817800,451,451,4540,2204
2016,8,22042100,17,160,RS,4,817600,41,41,551,2204
2016,3,22042100,17,445,RS,1,817800,1202,1202,13197,2204
2016,5,22041010,17,628,RS,1,1017700,3750,3747,19564,2204
2016,9,22042100,17,586,RS,7,910600,100616,100616,184912,2204
2016,12,22041090,17,161,RS,1,1017700,117,122,404,2204
2016,9,22042911,17,199,RS,1,1017700,9330,9330,10308,2204
2016,11,22042100,17,244,RS,1,1017700,50,225,1000,2204
2016,9,22041010,17,628,RS,1,1017700,3528,3528,22484,2204
2016,5,22042100,17,586,RS,7,145300,5400,5388,10195,2204
2016,10,22042100,17,161,RS,1,1017700,11026,10992,47503,2204
2016,10,22042911,17,97,RJ,9,250151,603,603,842,2204
